country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id
JPN,clea,392000010,DLP,Minshu Jiyû Tô,Democratic Liberal Party,1949,1949,64.9,1949,NA,NA,2015-07-20T21:04:51Z,2015-10-06T18:51:23Z,10670,1435
JPN,clea,392000012,DP,Minshu Tô,Democratic Party,1947,2012,42.4,2009,NA,NA,2015-07-20T21:05:54Z,2015-10-06T18:51:44Z,11715,1804
JPN,clea,392000011,DSP,Minshu Shakai Tô,Democratic Socialist Party,1960,1993,3.8,1969,NA,NA,2015-07-20T21:05:00Z,2015-10-06T18:51:44Z,10849,867
JPN,clea,392000016,JCP,Nihon Kyôsan Tô,Japan Communist Party,1947,2012,7.3,2005,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:37Z,11844,736
JPN,clea,392000017,JDP,Nihon Minshu Tô,Japan Democratic Party,1955,1955,44.9,1955,NA,NA,2015-07-20T21:05:59Z,2015-10-06T18:51:23Z,11772,778
JPN,clea,392000015,JLP,Nihon Jiyû Tô,Japan Liberal Party,1947,1947,31.8,1947,NA,NA,2015-07-20T21:05:09Z,2015-10-06T18:51:21Z,10981,1435
JPN,clea,392000020,JNP,Nihon Shintô,Japan New Party,1993,1993,5,1993,NA,NA,2015-07-20T21:04:31Z,2015-10-06T18:51:22Z,10306,88
JPN,clea,392000034,NA,Nippon Ishin no Kai,Japan Restoration Party,2012,2012,20.4,2012,NA,NA,2015-07-20T21:05:44Z,2015-10-06T18:51:16Z,11531,2080
JPN,clea,392000019,JSP,Nihon Shakai Tô,Japan Socialist Party,1958,1993,25.6,1958,NA,NA,2015-07-20T21:05:57Z,2015-10-06T18:51:48Z,11753,3
JPN,clea,392000018,JSP,Nihon Shakai Tô,Japan Socialist Party,1947,1949,27.7,1947,NA,NA,2015-07-20T21:05:04Z,2015-10-06T18:51:52Z,10907,3
JPN,clea,392000024,LWSP,Saha Shakai Tô,Left Wing Socialist Party,1952,1955,9.2,1955,NA,NA,2015-07-20T21:06:01Z,2015-10-06T18:51:49Z,11800,239
JPN,clea,392000003,LDP,Jiyû Minshu Tô,Liberal Democratic Party,1958,2012,75.9,1960,NA,NA,2015-07-20T21:05:25Z,2015-10-06T18:51:17Z,11215,1746
JPN,clea,392000004,LP,Jiyû Tô,Liberal Party (also called Yoshida Liberal Party in 1953),1952,1955,72.6,1952,NA,NA,2015-07-20T21:04:51Z,2015-10-06T18:51:40Z,10672,1435
JPN,clea,392000007,NCP,Kokumin Kyôdô Tô,National Cooperative Party,1947,1949,4.2,1947,NA,NA,2015-07-20T21:06:05Z,2015-10-06T18:51:59Z,11868,1304
JPN,clea,392000026,NLC,Shin Jiyû Tô,New Liberal Club,1976,1986,2.3,1976,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:23Z,11268,1524
JPN,clea,392000039,NA,Shintô Nippon,New Party Nippon,2005,2009,2.4,2005,NA,NA,2015-07-20T21:05:13Z,2015-10-06T18:51:35Z,11044,692
JPN,clea,392000006,RefP,Kaishin Tô,Reformist Party,1952,1953,16.6,1953,NA,NA,2015-07-20T21:05:17Z,2015-10-06T18:51:13Z,11097,37
JPN,clea,392000027,RP,Shinsei Tô,Renewal Party,1993,1993,6.6,1993,NA,NA,2015-07-20T21:05:12Z,2015-10-06T18:52:01Z,11031,1109
JPN,clea,392000029,RWSP,Uha Shakai Tô,Right Wing Socialist Party,1952,1955,9.4,1955,NA,NA,2015-07-20T21:06:08Z,2015-10-06T18:51:47Z,11905,91
JPN,clea,392000005,NA,Jiyû Tô Bûnto Ha,Separatists' Liberal Party or Hatoyama Liberal Party,1953,1953,5.3,1953,NA,NA,2015-07-20T21:04:52Z,2015-10-06T18:51:54Z,10689,935
JPN,clea,392000025,USDP,Shakai Minshu Rengô,Social Democratic League OR United Social Democratic Party,1979,2012,5.5,2005,NA,NA,2015-07-20T21:05:13Z,2015-10-06T18:51:13Z,11051,3
JPN,clea,392000035,NA,Nippon Mirai no tô,Tomorrow Party of Japan,2012,2012,5.7,2012,NA,NA,2015-07-20T21:05:34Z,2015-10-06T18:51:05Z,11365,2079
JPN,clea,392000033,NA,Minna no tô,Your Party,2009,2012,8.7,2012,NA,NA,2015-07-20T21:05:33Z,2015-10-06T18:51:04Z,11352,1777
KAZ,clea,398000001,NA,Zhalpyulttyk Sotsial-Demokratiyalyk Partiya,All-National Social-Democratic Party,2007,2012,4.5,2007,NA,NA,2015-07-20T21:05:41Z,2015-10-06T18:51:13Z,11478,3750
KAZ,clea,398000002,NA,Qazaqstan Kommunistik Xaliq Partiya,Communist People’s Party of Kazakhstan,2007,2012,7.2,2012,NA,NA,2015-07-20T21:05:57Z,2015-10-06T18:51:23Z,11747,3749
KAZ,clea,398000004,NA,Qazaqstan Demokratiyalyk Partiya Ak Zhol,Democratic Party of Kazakhstan Bright Path,2007,2012,7.5,2012,NA,NA,2015-07-20T21:06:07Z,2015-10-06T18:51:06Z,11899,3747
KAZ,clea,398000007,NA,Nur Otan,People’s Democratic Party,2007,2012,88.4,2007,NA,NA,2015-07-20T21:05:01Z,2015-10-06T18:51:40Z,10868,3748
KEN,clea,404000001,APP,African People's Party,NA,1963,1963,8.6,1963,NA,NA,2015-07-20T21:04:32Z,2015-10-06T18:51:14Z,10336,3852
KEN,clea,404000033,APK,Alliance Party of Kenya,NA,2013,2013,2.4,2013,NA,NA,2015-07-20T21:05:07Z,2015-10-06T18:51:25Z,10954,3866
KEN,clea,404000002,BPU,Baluhya Political Union,NA,1961,1963,5.2,1961,NA,NA,2015-07-20T21:05:13Z,2015-10-06T18:51:07Z,11042,4082
KEN,clea,404000005,DP,Democratic Party,NA,1992,2013,22.1,1992,NA,NA,2015-07-20T21:05:12Z,2015-10-06T18:51:56Z,11038,3860
KEN,clea,404000007,FORD-A,Forum for the Restoration of Democracy-Asili,NA,1992,2013,24.4,1992,NA,NA,2015-07-20T21:05:34Z,2015-10-06T18:51:46Z,11363,3862
KEN,clea,404000008,FORD-K,Forum for the Restoration of Democracy-Kenya,NA,1992,2013,20.8,1992,NA,NA,2015-07-20T21:04:30Z,2015-10-06T18:52:04Z,10291,3863
KEN,clea,404000038,GNU,Grand National Union,NA,2013,2013,2.1,2013,NA,NA,2015-07-20T21:04:35Z,2015-10-06T18:52:03Z,10367,4081
KEN,clea,404000010,KADU,Kenya African Democratic Union,NA,1961,1963,25,1963,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:32Z,11269,4083
KEN,clea,404000011,KANU,Kenya African National Union,NA,1961,2013,52.4,1963,NA,NA,2015-07-20T21:04:35Z,2015-10-06T18:51:34Z,10379,2316
KEN,clea,404000021,NDP,National Democratic Party,NA,1997,1997,11.3,1997,NA,NA,2015-07-20T21:04:43Z,2015-10-06T18:51:38Z,10508,2754
KEN,clea,404000022,NKP,New Kenya Party,NA,1961,1961,5.1,1961,NA,NA,2015-07-20T21:04:37Z,2015-10-06T18:51:53Z,10401,3850
KEN,clea,404000057,ODM,Orange Democratic Movement,NA,2013,2013,21.4,2013,NA,NA,2015-07-20T21:05:23Z,2015-10-06T18:51:08Z,11184,2360
KEN,clea,404000024,SAFINA,Safina,NA,1997,2013,4.1,1997,NA,NA,2015-07-20T21:05:35Z,2015-10-06T18:51:56Z,11373,3858
KEN,clea,404000028,SDP,Social Democratic Party,NA,1992,2013,8.3,1997,NA,NA,2015-07-20T21:04:57Z,2015-10-06T18:51:22Z,10785,3854
KEN,clea,404000070,TNA,The National Alliance,NA,2013,2013,24.8,2013,NA,NA,2015-07-20T21:05:41Z,2015-10-06T18:51:30Z,11465,3867
KEN,clea,404000072,UDFP,United Democratic forum Party,NA,2013,2013,3.7,2013,NA,NA,2015-07-20T21:06:00Z,2015-10-06T18:51:04Z,11790,3864
KEN,clea,404000074,URP,United Republican Party,NA,2013,2013,12.4,2013,NA,NA,2015-07-20T21:05:11Z,2015-10-06T18:51:50Z,11009,3856
KEN,clea,404000077,WDMK,Wiper Democratic Movement - Kenya,NA,2013,2013,5.6,2013,NA,NA,2015-07-20T21:05:30Z,2015-10-06T18:52:00Z,11309,2362
KOR,clea,410000005,NA,Bosu-dang,Conservative Party,1963,1963,2.9,1963,NA,NA,2015-07-20T21:05:09Z,2015-10-06T18:51:45Z,10975,4456
KOR,clea,410000207,NA,Changjo Hanguk-dang,Creative Korea Party,2008,2012,2.1,2008,NA,NA,2015-07-20T21:05:48Z,2015-10-06T18:51:38Z,11620,4346
KOR,clea,410000015,NA,Daedong Cheongnyeon-dan,Daedong Youth Corps,1948,1948,6,1948,NA,NA,2015-07-20T21:04:56Z,2015-10-06T18:51:13Z,10754,4340
KOR,clea,410000112,NA,Minju Jeongui-dang,Democratic Justice Party,1981,1988,35.6,1981,NA,NA,2015-07-20T21:06:04Z,2015-10-06T18:51:57Z,11849,4341
KOR,clea,410000109,NA,Minju Hanguk-dang,Democratic Korean Party,1981,1988,21.6,1981,NA,NA,2015-07-20T21:05:46Z,2015-10-06T18:51:05Z,11582,4342
KOR,clea,410000113,NA,Minju Nodong-dang,Democratic Labor Party,2000,2008,8.7,2004,NA,NA,2015-07-20T21:04:52Z,2015-10-06T18:51:20Z,10699,2546
KOR,clea,410000111,NA,Minju Jayu-dang,Democratic Liberal Party,1992,1992,38.7,1992,NA,NA,2015-07-20T21:04:40Z,2015-10-06T18:52:01Z,10456,894
KOR,clea,410000108,NA,Minju Gungmin-dang,Democratic National Party,1950,1954,13.2,1950,NA,NA,2015-07-20T21:04:59Z,2015-10-06T18:51:57Z,10832,4510
KOR,clea,410000107,NA,Minju gungmin-dang,Democratic National Party,2000,2004,3.7,2000,NA,NA,2015-07-20T21:05:49Z,2015-10-06T18:51:45Z,11638,4457
KOR,clea,410000118,NA,Minju-dang,Democratic Party [in 1958/1960],1958,1960,49.2,1960,NA,NA,2015-07-20T21:05:35Z,2015-10-06T18:51:05Z,11379,4458
KOR,clea,410000119,NA,Minju-dang,Democratic Party [in 1963/1967],1963,1967,15.7,1963,NA,NA,2015-07-20T21:04:40Z,2015-10-06T18:51:49Z,10444,4458
KOR,clea,410000106,NA,Minju Gonghwa-dang,Democratic Republican Party,1963,1978,53.5,1967,NA,NA,2015-07-20T21:05:06Z,2015-10-06T18:51:55Z,10940,4511
KOR,clea,410000115,NA,Minju Sahoe-dang,Democratic Socialist Party,1981,1981,3.2,1981,NA,NA,2015-07-20T21:04:49Z,2015-10-06T18:51:26Z,10620,4462
KOR,clea,410000116,NA,Minju Tongil-dang,Democratic Unification Party,1973,1978,8.6,1973,NA,NA,2015-07-20T21:06:10Z,2015-10-06T18:51:04Z,11939,4463
KOR,clea,410000195,NA,Min Ju Tong Hap-dang,Democratic United Party,2012,2012,37.2,2012,NA,NA,2015-07-20T21:05:06Z,2015-10-06T18:51:09Z,10931,4464
KOR,clea,410000120,NA,Minju-dang,Democratic party [in 1992],1992,1992,29,1992,NA,NA,2015-07-20T21:05:19Z,2015-10-06T18:51:46Z,11120,2547
KOR,clea,410000068,NA,Hannara-dang,Grand National Party,2000,2012,40.5,2008,NA,NA,2015-07-20T21:05:46Z,2015-10-06T18:51:41Z,11569,2307
KOR,clea,410000063,NA,Hanguk Minju-dang,Korea Democratic Party,1948,1948,13.1,1948,NA,NA,2015-07-20T21:05:29Z,2015-10-06T18:51:45Z,11277,4465
KOR,clea,410000027,NA,Daehan Gungmin-dang,Korea National Party,1950,1954,10.5,1950,NA,NA,2015-07-20T21:05:11Z,2015-10-06T18:51:53Z,11020,4466
KOR,clea,410000062,NA,Hanguk Gungmin-dang,Korea National Party,1981,1988,13.2,1981,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:44Z,11271,4460
KOR,clea,410000019,NA,Daehan Cheongnyeon-dan,Korean Youth Corps,1948,1950,3.1,1950,NA,NA,2015-07-20T21:05:09Z,2015-10-06T18:51:25Z,10984,4340
KOR,clea,410000078,NA,Jayu Minju Yeonhap,Liberal Democratic Alliance,1996,2004,16.2,1996,NA,NA,2015-07-20T21:05:12Z,2015-10-06T18:51:09Z,11022,2545
KOR,clea,410000079,NA,Jayu Minju-dang,Liberal Democratic Party,1963,1963,8.5,1963,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:24Z,10806,4454
KOR,clea,410000080,NA,Jayu-dang,Liberal Party [in 1954-60],1954,1960,45.5,1958,NA,NA,2015-07-20T21:04:30Z,2015-10-06T18:51:51Z,10288,4455
KOR,clea,410000081,NA,Jayu-dang,Liberal Party [in 1963/1967],1963,1967,3.6,1967,NA,NA,2015-07-20T21:05:02Z,2015-10-06T18:51:57Z,10876,4455
KOR,clea,410000203,NA,Jayu Seonjin-dang,Liberty Forward Party,2008,2012,6.3,2008,NA,NA,2015-07-20T21:05:40Z,2015-10-06T18:51:16Z,11462,2306
KOR,clea,410000054,NA,Gungminui-dang,Nation's Party,1963,1963,9.5,1963,NA,NA,2015-07-20T21:06:07Z,2015-10-06T18:51:26Z,11900,2759
KOR,clea,410000053,NA,Gungmin-hoe,National Association,1950,1958,9.6,1950,NA,NA,2015-07-20T21:05:48Z,2015-10-06T18:51:44Z,11624,4467
KOR,clea,410000023,NA,Daehan Dongnip Chokseong Gungmin-hoe,National Association for the Rapid Realization of Korean Independence,1948,1948,34.9,1948,NA,NA,2015-07-20T21:04:59Z,2015-10-06T18:51:43Z,10836,4468
KOR,clea,410000134,NA,Saejeongchi Gungminhoeui,National Congress for New Politics,1996,1996,25.3,1996,NA,NA,2015-07-20T21:05:55Z,2015-10-06T18:51:08Z,11733,2019
KOR,clea,410000052,NA,Gungmin-dang,National Party [in 1971],1971,1971,4,1971,NA,NA,2015-07-20T21:05:27Z,2015-10-06T18:51:22Z,11247,4461
KOR,clea,410000153,NA,Sinmin-dang,New Democratic Party [in 1967-78],1967,1978,45.1,1971,NA,NA,2015-07-20T21:05:43Z,2015-10-06T18:52:01Z,11509,4470
KOR,clea,410000147,NA,Sin Minju Gonghwa-dang,New Democratic Republican Party,1988,1988,15.5,1988,NA,NA,2015-07-20T21:05:43Z,2015-10-06T18:51:12Z,11510,4471
KOR,clea,410000149,NA,Sinhan Minju-dang,New Korea Democratic Party,1985,1988,28.8,1985,NA,NA,2015-07-20T21:05:38Z,2015-10-06T18:51:48Z,11411,4448
KOR,clea,410000146,NA,Sin Hankuk-dang,New Korea Party,1996,1996,34.5,1996,NA,NA,2015-07-20T21:05:46Z,2015-10-06T18:51:50Z,11580,2544
KOR,clea,410000133,NA,Saecheonnyeon Minju-dang,New Millenium Democratic Party,2000,2004,35.9,2000,NA,NA,2015-07-20T21:04:40Z,2015-10-06T18:51:24Z,10460,2548
KOR,clea,410000151,NA,Sinjungchi Gaehyeok-dang,New Political Reform Party,1992,1992,2,1992,NA,NA,2015-07-20T21:04:49Z,2015-10-06T18:52:00Z,10633,3232
KOR,clea,410000152,NA,Sinjung-dang,New Politics Party,1981,1981,4.2,1981,NA,NA,2015-07-20T21:05:34Z,2015-10-06T18:51:20Z,11370,4449
KOR,clea,410000206,NA,Jinbo Shin-dang,New Progressive Party,2008,2012,2.1,2008,NA,NA,2015-07-20T21:05:26Z,2015-10-06T18:51:28Z,11222,4450
KOR,clea,410000202,NA,Yeollin Uri Party,Our Open Party,2004,2004,40.1,2004,NA,NA,2015-07-20T21:06:02Z,2015-10-06T18:51:30Z,11825,2452
KOR,clea,410000101,NA,Minjeong-dang,Party for Democracy,1963,1963,22.1,1963,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:51:54Z,11677,4458
KOR,clea,410000132,NA,Pyunghwa Minju-dang,Party for Peace and Democracy,1988,1988,19.4,1988,NA,NA,2015-07-20T21:05:42Z,2015-10-06T18:51:50Z,11504,4344
KOR,clea,410000161,NA,Tongil Minju-dang,Party for Unification and Democracy,1988,1988,23.5,1988,NA,NA,2015-07-20T21:04:44Z,2015-10-06T18:51:44Z,10541,4509
KOR,clea,410000100,NA,Mingwon-dang,People's Right Party,1981,1985,6.7,1981,NA,NA,2015-07-20T21:05:33Z,2015-10-06T18:51:10Z,11351,4451
KOR,clea,410000209,NA,Chinbak Yeondae,Pro-Park Association,2008,2008,8.4,2008,NA,NA,2015-07-20T21:05:06Z,2015-10-06T18:51:22Z,10932,4345
KOR,clea,410000199,NA,Saenuri-dang,Saenuri Party/New Frontier Party,2012,2012,43,2012,NA,NA,2015-07-20T21:05:01Z,2015-10-06T18:52:00Z,10860,2307
KOR,clea,410000135,NA,Sahoe Daejung-dang,Socialist Mass Party,1960,1960,6.3,1960,NA,NA,2015-07-20T21:05:07Z,2015-10-06T18:51:46Z,10952,4343
KOR,clea,410000159,NA,Tongil Gungmin-dang,Unification National Party,1992,1992,17.2,1992,NA,NA,2015-07-20T21:04:43Z,2015-10-06T18:51:06Z,10499,3233
KOR,clea,410000213,NA,Tonghap Jinbo-dang,Unified Progressive Party,2012,2012,8.1,2012,NA,NA,2015-07-20T21:05:01Z,2015-10-06T18:51:40Z,10855,2543
KOR,clea,410000212,NA,Tonghap Minju-dang,United Democratic Party,2008,2008,27.1,2008,NA,NA,2015-07-20T21:05:03Z,2015-10-06T18:51:34Z,10887,2305
KOR,clea,410000158,NA,Tonghap Minju-dang,United Democratic Party,1996,1996,11.2,1996,NA,NA,2015-07-20T21:05:29Z,2015-10-06T18:51:31Z,11283,4459
XKX,clea,1002000001,NA,Aleanca për Ardhmërinë e Kosovës,Alliance for Future of Kosovo,2007,2010,11.1,2010,NA,NA,2015-07-20T21:04:48Z,2015-10-06T18:51:32Z,10608,3243
XKX,clea,1002000007,NA,Lidhja Demokratike e Dardanisë,Democratic League of Dardania,2010,2010,2.1,2010,NA,NA,2015-07-20T21:05:32Z,2015-10-06T18:51:33Z,11346,3704
XKX,clea,1002000008,NA,Lidhja Demokratike e Kosovës,Democratic League of Kosovo,2007,2010,24.7,2010,NA,NA,2015-07-20T21:05:03Z,2015-10-06T18:51:15Z,10898,2295
XKX,clea,1002000009,NA,Partia Demokratike e Kosovës,Democratic Party of Kosovo,2007,2010,34.5,2007,NA,NA,2015-07-20T21:05:24Z,2015-10-06T18:51:06Z,11200,2294
XKX,clea,1002000010,NA,Samostalna Liberalna Stranka,Independent Liberal Party,2007,2010,2.1,2010,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:54Z,10795,3249
XKX,clea,1002000019,NA,Aleanca Kosova e Re,New Kosovo Alliance,2007,2007,12.3,2007,NA,NA,2015-07-20T21:05:41Z,2015-10-06T18:51:58Z,11475,3703
XKX,clea,1002000020,NA,Partia Fryma e Re,New Spirit Party,2010,2010,2.2,2010,NA,NA,2015-07-20T21:05:30Z,2015-10-06T18:51:59Z,11292,3702
XKX,clea,1002000023,NA,Partia Reformiste ORA,Reformist Party ORA,2007,2007,4.2,2007,NA,NA,2015-07-20T21:05:45Z,2015-10-06T18:52:01Z,11558,3701
XKX,clea,1002000024,NA,Vetëvendosje,Self-Determination,2010,2010,12.7,2010,NA,NA,2015-07-20T21:05:35Z,2015-10-06T18:52:00Z,11377,2296
LVA,clea,428000001,NA,Apvienba Tcvzernei un Brivibai,Association And Freedom,1998,1998,14.7,1998,NA,NA,2015-07-20T21:04:43Z,2015-10-06T18:51:32Z,10510,1704
LVA,clea,428000033,NA,Saskaņas Centrs,Concord Centre,2006,2006,14.5,2006,NA,NA,2015-07-20T21:05:37Z,2015-10-06T18:51:44Z,11404,1056
LVA,clea,428000031,NA,Politisko Organizaciju Apvieniba,For Human Rights In United Latvia,2002,2002,19.1,2002,NA,NA,2015-07-20T21:05:36Z,2015-10-06T18:51:19Z,11388,176
LVA,clea,428000018,NA,Latvijas Pirmâ Partija,Latvia First Party,2002,2002,13.6,2002,NA,NA,2015-07-20T21:04:46Z,2015-10-06T18:51:05Z,10578,1778
LVA,clea,428000022,NA,Latvijas Zemnieku Savieniba,Latvia'S Farmers' Union,1998,1998,2.5,1998,NA,NA,2015-07-20T21:05:51Z,2015-10-06T18:51:20Z,11676,1702
LVA,clea,428000019,NA,Latvijas Sociāldemokrātiskā Strādnieku partija,Latvian Social Democratic Worker Party,1998,2006,3.5,2006,NA,NA,2015-07-20T21:06:10Z,2015-10-06T18:51:20Z,11944,741
LVA,clea,428000034,NA,Savieniba Latvijas Ceio,Latvian Union Ceio,1998,2002,18.1,1998,NA,NA,2015-07-20T21:05:50Z,2015-10-06T18:52:01Z,11644,1043
LVA,clea,428000020,NA,Latvijas Socialdemokratu Apvienba,Latvia’S Union Of Social Democrats,1998,1998,12.9,1998,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:42Z,11830,741
LVA,clea,428000042,NA,Tautas Saskaoas Partija,People’S Harmony Party,1998,2002,14.2,1998,NA,NA,2015-07-20T21:05:00Z,2015-10-06T18:51:24Z,10854,1719
LVA,clea,428000040,NA,Tautas Kustiba Lavtvijai - Zigerista Partija,People’S Movement For Latvia (Zigerists’ Party ),1998,1998,23,1998,NA,NA,2015-07-20T21:06:11Z,2015-10-06T18:51:18Z,11961,1654
LVA,clea,428000030,NA,"Politiskā patriotiskā apvienība ""Dzimtene""","Political Patriotic Union ""Motherland”",2006,2006,2.1,2006,NA,NA,2015-07-20T21:04:30Z,2015-10-06T18:51:41Z,10290,897
LVA,clea,428000007,NA,Jaunais laiks,The New Era,2006,2006,16.5,2006,NA,NA,2015-07-20T21:05:00Z,2015-10-06T18:51:10Z,10839,1531
LVA,clea,428000006,NA,Jauna Partija,The New Party,1998,2002,24,2002,NA,NA,2015-07-20T21:05:02Z,2015-10-06T18:51:38Z,10883,1632
LVA,clea,428000041,NA,Tautas partija,The People'S Party,2002,2006,25.7,2006,NA,NA,2015-07-20T21:06:10Z,2015-10-06T18:51:21Z,11945,1755
LVA,clea,428000045,NA,Zaļo un Zemnieku savienība,Union Of The Green And Farmers,2002,2006,16.8,2006,NA,NA,2015-07-20T21:04:36Z,2015-10-06T18:51:18Z,10384,701
LSO,clea,426000002,NA,All Basotho Convention/Kobo Tata ea Basotho,NA,2007,2012,25,2012,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:40Z,11842,3766
LSO,clea,426000006,NA,Basotho Congress Party,NA,1965,2012,73.4,1993,NA,NA,2015-07-20T21:05:32Z,2015-10-06T18:51:49Z,11340,4167
LSO,clea,426000008,NA,Basotho National Party,NA,1965,2012,42.3,1970,NA,NA,2015-07-20T21:04:30Z,2015-10-06T18:51:33Z,10297,4171
LSO,clea,426000009,NA,Basutoland African Congress,NA,2002,2002,3,2002,NA,NA,2015-07-20T21:05:59Z,2015-10-06T18:51:39Z,11774,4169
LSO,clea,426000011,NA,Democratic Congress,NA,2012,2012,39.4,2012,NA,NA,2015-07-20T21:04:41Z,2015-10-06T18:51:31Z,10471,4166
LSO,clea,426000016,NA,Lesotho Communist Party,NA,1970,2002,2.9,2002,NA,NA,2015-07-20T21:04:58Z,2015-10-06T18:51:58Z,10800,4381
LSO,clea,426000017,NA,Lesotho Congress for Democracy,NA,1998,2012,60.9,1998,NA,NA,2015-07-20T21:05:42Z,2015-10-06T18:51:23Z,11494,3771
LSO,clea,426000021,NA,Lesotho People’s Congress,NA,2002,2012,3.1,2002,NA,NA,2015-07-20T21:04:27Z,2015-10-06T18:51:23Z,10243,3768
LSO,clea,426000022,NA,Lesotho Workers Party,NA,2002,2012,12.4,2007,NA,NA,2015-07-20T21:05:54Z,2015-10-06T18:51:04Z,11717,3769
LSO,clea,426000024,NA,Marema-Tlou,NA,1965,1965,2,1965,NA,NA,2015-07-20T21:05:03Z,2015-10-06T18:52:01Z,10893,4168
LSO,clea,426000025,NA,Marematlou Freedom Party,NA,1965,2012,16.7,1965,NA,NA,2015-07-20T21:06:11Z,2015-10-06T18:51:46Z,11960,4172
LSO,clea,426000027,NA,National Independent Party,NA,1993,2012,25.7,2007,NA,NA,2015-07-20T21:05:09Z,2015-10-06T18:51:57Z,10971,4170
LSO,clea,426000030,NA,Popular Front for Democracy/Khoeetsa ea Sechaba,NA,1993,2012,2,2012,NA,NA,2015-07-20T21:05:21Z,2015-10-06T18:51:28Z,11156,4173
LBR,clea,430000001,CDC,Congress for Democratic Change,NA,2005,2005,16.9,2005,NA,NA,2015-07-20T21:05:02Z,2015-10-06T18:51:56Z,10880,4136
LBR,clea,430000002,FDP,Free Democratic Party,NA,2005,2005,2.1,2005,NA,NA,2015-07-20T21:04:49Z,2015-10-06T18:51:03Z,10630,4138
LBR,clea,430000005,NA,Liberal Party,NA,2005,2005,13.4,2005,NA,NA,2015-07-20T21:05:32Z,2015-10-06T18:51:10Z,11337,4139
LBR,clea,430000008,NDPL,National Democratic Party of Liberia,NA,2005,2005,3.1,2005,NA,NA,2015-07-20T21:04:51Z,2015-10-06T18:51:44Z,10675,4143
LBR,clea,430000010,NPP,National Patriotic Party,NA,2005,2005,8.4,2005,NA,NA,2015-07-20T21:05:28Z,2015-10-06T18:51:19Z,11262,4142
LBR,clea,430000011,NRP,National Reformation Party,NA,2005,2005,2.4,2005,NA,NA,2015-07-20T21:06:01Z,2015-10-06T18:51:22Z,11801,4141
LBR,clea,430000013,NDM,New Deal Movement,NA,2005,2005,3.8,2005,NA,NA,2015-07-20T21:05:30Z,2015-10-06T18:51:39Z,11297,4137
LBR,clea,430000017,UP,Unity Party,NA,2005,2005,13.2,2005,NA,NA,2015-07-20T21:04:40Z,2015-10-06T18:52:04Z,10448,4140
LIE,clea,438000001,NA,Christlich-Soziale Partei,Christian Social Party,1962,1974,10.1,1962,NA,NA,2015-07-20T21:05:25Z,2015-10-06T18:51:23Z,11216,3740
LIE,clea,438000002,NA,Freie Liste,Free List,1986,2013,13,2005,NA,NA,2015-07-20T21:04:41Z,2015-10-06T18:51:59Z,10476,1795
LIE,clea,438000003,NA,Überparteiliche Liste Liechtenstein,Nonpartisan List,1989,1989,3.2,1989,NA,NA,2015-07-20T21:04:59Z,2015-10-06T18:51:38Z,10814,4179
LIE,clea,438000004,NA,Vaterländische Union,Patriotic Union,1945,2013,53.5,1982,NA,NA,2015-07-20T21:05:20Z,2015-10-06T18:51:57Z,11144,918
LIE,clea,438000005,NA,Fortschrittliche Bürgerpartei,Progressive Citizens’ Party,1945,2013,54.7,1945,NA,NA,2015-07-20T21:05:11Z,2015-10-06T18:51:48Z,11007,993
LIE,clea,438000006,NA,Die Unabhängigen,The Independents,2013,2013,15.3,2013,NA,NA,2015-07-20T21:06:00Z,2015-10-06T18:51:28Z,11797,4178
LIE,clea,438000007,NA,Partei der Unselbständig Erwerbenden und Kleinbauern,Workers and Peasants Party,1953,1953,6.9,1953,NA,NA,2015-07-20T21:05:40Z,2015-10-06T18:52:01Z,11443,4279
LUX,clea,442000001,NA,Comité d'action 5/6 Pensions pour tous,Action Committee 5/6 Pensions for All,1989,1989,7.3,1989,NA,NA,2015-07-20T21:05:48Z,2015-10-06T18:51:46Z,11612,1114
LUX,clea,442000002,NA,Comitè d'action pour la démocratie et le droit aux pensions,Action Committee for Democracy and the Right to Pensions,1994,1994,8.2,1994,NA,NA,2015-07-20T21:04:56Z,2015-10-06T18:51:23Z,10765,1114
LUX,clea,442000004,NA,Di Grëng Alternativ,Alternative Greens’ Party,1984,1989,5.2,1984,NA,NA,2015-07-20T21:05:50Z,2015-10-06T18:51:56Z,11648,493
LUX,clea,442000015,NA,Parti chrétien social,Christian Social Party,1945,1994,42.4,1954,NA,NA,2015-07-20T21:04:28Z,2015-10-06T18:51:45Z,10262,539
LUX,clea,442000016,NA,Parti communiste luxembourgeois,Communist Party of Luxemburg,1934,1989,16.9,1948,NA,NA,2015-07-20T21:06:03Z,2015-10-06T18:51:31Z,11833,1647
LUX,clea,442000008,NA,Groupement démocratique,Democratic Group,1954,1954,10.8,1954,NA,NA,2015-07-20T21:04:35Z,2015-10-06T18:51:17Z,10375,4514
