first_ess_id,first_ess_name,year_first,year_last,ess_ids,ess_info,partyfacts_id,country,name_short,name,name_english,technical
IE-1-6-c,Sinn Féin,2002,2020,IE-1-6-c IE-2-6-c IE-3-6-c IE-4-5-c IE-5-7-c IE-6-7-c IE-7-7-c IE-8-7-c IE-9-7-c IE-10-4-c,"R1 --- prtclie --- Sinn Féin
R2 --- prtclie --- Sinn Féin
R3 --- prtclaie --- Sinn Féin
R4 --- prtclbie --- Sinn Féin
R5 --- prtclcie --- Sinn Féin
R6 --- prtclcie --- Sinn Féin
R7 --- prtclcie --- Sinn Féin
R8 --- prtcldie --- Sinn Féin
R9 --- prtcleie --- Sinn Féin
R10 --- prtclfie --- Sinn Féin",4,IRL,SF,Sinn Féin (Provisional),Sinn Fein (Provisional),
IE-1-7-c,Other,2002,2020,IE-1-7-c IE-2-7-c IE-3-8-c IE-5-10-c IE-6-10-c IE-7-10-c IE-8-10-c IE-9-13-c IE-10-14-c,"R1 --- prtclie --- Other
R2 --- prtclie --- Other
R3 --- prtclaie --- Other
R5 --- prtclcie --- Other
R6 --- prtclcie --- Other
R7 --- prtclcie --- Other
R8 --- prtcldie --- Other
R9 --- prtcleie --- Other
R10 --- prtclfie --- Other",1885,IRL,etc,other,other,7
IE-5-4-c,Independent,2010,2020,IE-5-4-c IE-6-4-c IE-7-4-c IE-8-5-c IE-9-5-c IE-10-5-c,"R5 --- prtclcie --- Independent
R6 --- prtclcie --- Independent
R7 --- prtclcie --- Independent
R8 --- prtcldie --- Independent
R9 --- prtcleie --- Independent
R10 --- prtclfie --- Independent",2735,IRL,indep,independent,independent,8
IE-5-6-c,People Before Profit,2010,2014,IE-5-6-c IE-6-6-c IE-7-6-c,"R5 --- prtclcie --- People Before Profit
R6 --- prtclcie --- People Before Profit
R7 --- prtclcie --- People Before Profit",242,IRL,PBPA,People Before Profit Alliance,People Before Profit Alliance,
IE-5-8-c,Socialist Party,2010,2014,IE-5-8-c IE-6-8-c IE-7-8-c,"R5 --- prtclcie --- Socialist Party
R6 --- prtclcie --- Socialist Party
R7 --- prtclcie --- Socialist Party",2737,IRL,1-perc,1 percent,1 percent,11
IE-5-9-c,United Left Alliance,2010,2012,IE-5-9-c IE-6-9-c,"R5 --- prtclcie --- United Left Alliance
R6 --- prtclcie --- United Left Alliance",1978,IRL,ULA,United Left Alliance,United Left Alliance,
IE-8-1-c,Anti-Austerity Alliance - People Before Profit,2016,2020,IE-8-1-c IE-9-1-c IE-10-8-c,"R8 --- prtcldie --- Anti-Austerity Alliance - People Before Profit
R9 --- prtcleie --- Solidarity/People Before Profit (Solidarity/PBP)
R10 --- prtclfie --- Solidarity/People Before Profit (Solidarity/PBP)",8241,IRL,S — PBP,Solidarity — People Before Profit,Solidarity — People Before Profit,
IE-8-8-c,Social Democrats,2016,2020,IE-8-8-c IE-9-8-c IE-10-12-c,"R8 --- prtcldie --- Social Democrats
R9 --- prtcleie --- Social Democrats
R10 --- prtclfie --- Social Democrats",4870,IRL,DS,Daonlathaigh Shóisialta,Social Democrats,
IE-8-9-c,Socialist Party - United Left Alliance,2016,2016,IE-8-9-c,R8 --- prtcldie --- Socialist Party - United Left Alliance,8242,IRL,AAA / S,Anti-Austerity Alliance / Solidarity,Anti-Austerity Alliance / Solidarity,
IE-9-9-c,Socialist Party,2018,2020,IE-9-9-c IE-10-7-c,"R9 --- prtcleie --- Socialist Party
R10 --- prtclfie --- Socialist Party",1448,IRL,SP,Páirtí Sóisialach,Socialist Party,
IE-9-10-c,RENUA Ireland,2018,2018,IE-9-10-c,R9 --- prtcleie --- RENUA Ireland,4869,IRL,RI,Renua Ireland,Renua Ireland,
IE-9-11-c,Independent Alliance,2018,2018,IE-9-11-c,R9 --- prtcleie --- Independent Alliance,8179,IRL,IA,Independent Alliance,Independent Alliance,
IE-9-12-c,Workers' Party,2018,2020,IE-9-12-c IE-10-13-c,"R9 --- prtcleie --- Workers' Party
R10 --- prtclfie --- Workers' Party",208,IRL,WP,Páirtí na nOibrithe,Workers Party,
IE-10-10-c,Aontu,2020,2020,IE-10-10-c,R10 --- prtclfie --- Aontu,8642,IRL,A,Aontú,Aontu,
IL-1-1-c,Israel ahat,2002,2002,IL-1-1-c,R1 --- prtclil --- Israel ahat,1314,ISR,YA,Yisrael Ahat,One Israel,
IL-1-2-c,Likud,2002,2020,IL-1-2-c IL-4-2-c IL-5-2-c IL-6-2-c IL-7-2-c IL-8-2-c IL-10-1-c,"R1 --- prtclil --- Likud
R4 --- prtclail --- Likud
R5 --- prtclbil --- Ha' Likud
R6 --- prtclcil --- Ha' Likud
R7 --- prtcldil --- HaLikud
R8 --- prtcldil --- HaLikud
R10 --- prtcleil --- HaLikud",1036,ISR,L,HaLikud,Likud-National Liberal Movement,
IL-1-3-c,Shase,2002,2020,IL-1-3-c IL-4-4-c IL-5-4-c IL-6-4-c IL-7-4-c IL-8-4-c IL-10-10-c,"R1 --- prtclil --- Shase
R4 --- prtclail --- Shas
R5 --- prtclbil --- Shas
R6 --- prtclcil --- Shas
R7 --- prtcldil --- Shas
R8 --- prtcldil --- Shas
R10 --- prtcleil --- Shas",455,ISR,SHAS,Shomrei Torah Sephardim,Sephardi Torah Guardians,
IL-1-4-c,Meretz,2002,2020,IL-1-4-c IL-4-5-c IL-5-5-c IL-6-5-c IL-7-5-c IL-8-5-c IL-10-4-c,"R1 --- prtclil --- Meretz
R4 --- prtclail --- Meretz
R5 --- prtclbil --- Meretz
R6 --- prtclcil --- Meretz
R7 --- prtcldil --- Meretz
R8 --- prtcldil --- Meretz
R10 --- prtcleil --- Meretz",3131,ISR,Meretz,Meretz,Energy,
IL-1-5-c,Mafdal,2002,2008,IL-1-5-c IL-4-6-c,"R1 --- prtclil --- Mafdal
R4 --- prtclail --- National Religious Party",1447,ISR,Mafdal,Miflaga Datit Leumit,National Religious Party,
IL-1-6-c,"Yahadut-hatora, Agudat-Isarel, Degel-hatora",2002,2020,IL-1-6-c IL-4-7-c IL-5-7-c IL-6-7-c IL-7-7-c IL-8-7-c IL-10-11-c,"R1 --- prtclil --- Yahadut-hatora, Agudat-Isarel, Degel-hatora
R4 --- prtclail --- United Torah Judaism
R5 --- prtclbil --- Ya'Hadut Ha'Tora
R6 --- prtclcil --- Ya'Hadut Ha'Tora
R7 --- prtcldil --- Yahadut HaTora
R8 --- prtcldil --- Yahadut HaTora
R10 --- prtcleil --- Yahadut HaTora (United Torah Judaism)",1075,ISR,YH,Yahadut HaTorah,United Torah Judaism,
IL-1-7-c,Am ehad,2002,2002,IL-1-7-c,R1 --- prtclil --- Am ehad,640,ISR,AE,Am Ehad,One Nation,
IL-1-8-c,Shinuy,2002,2008,IL-1-8-c IL-4-14-c,"R1 --- prtclil --- Shinuy
R4 --- prtclail --- Shinui",557,ISR,Shinui,Shinui,Change,
IL-1-9-c,Haehud haleumi,2002,2012,IL-1-9-c IL-5-10-c IL-6-10-c,"R1 --- prtclil --- Haehud haleumi
R5 --- prtclbil --- Ha'ihud HaLeumi
R6 --- prtclcil --- Ha'ihud HaLeumi",953,ISR,HH — T,HaIchud HaLeumi — Tkuma,National Union — Tkuma,
IL-1-10-c,The center party,2002,2002,IL-1-10-c,R1 --- prtclil --- The center party,1061,ISR,MiHa/CP,Mifleget Hamerkaz,Centre Party,
IL-1-11-c,Israel baliya,2002,2002,IL-1-11-c,R1 --- prtclil --- Israel baliya,1053,ISR,YB,Yisrael BaAliya,Israel for Immigration,
IL-1-12-c,Israel byteno,2002,2020,IL-1-12-c IL-4-9-c IL-5-9-c IL-6-9-c IL-7-3-c IL-8-3-c IL-10-5-c,"R1 --- prtclil --- Israel byteno
R4 --- prtclail --- Yisrael Beiteinu
R5 --- prtclbil --- Israel Beiteinu
R6 --- prtclcil --- Israel Beiteinu
R7 --- prtcldil --- Yisrael Beiteinu
R8 --- prtcldil --- Yisrael Beiteinu
R10 --- prtcleil --- Yisrael Beiteinu",235,ISR,YB,Yisrael Beiteinu,Israel is Our Home,
IL-1-14-c,Hadereh hashlishit,2002,2002,IL-1-14-c,R1 --- prtclil --- Hadereh hashlishit,729,ISR,HH,HaDerekh HaShlishit,The Third Way,
IL-1-15-c,Pnina Rozenblum,2002,2002,IL-1-15-c,R1 --- prtclil --- Pnina Rozenblum,3190,ISR,Tnufa,Tnufa,Momentum,
IL-1-16-c,Tzomet,2002,2002,IL-1-16-c,R1 --- prtclil --- Tzomet,745,ISR,Tzomet,Tzomet,Crossroads,
IL-1-31-c,Hadash,2002,2012,IL-1-31-c IL-4-10-c IL-5-14-c IL-6-14-c,"R1 --- prtclil --- Hadash
R4 --- prtclail --- Hadash
R5 --- prtclbil --- Hadash
R6 --- prtclcil --- Hadash",421,ISR,Hadash,HaHazit HaDemokratit LeShalom uLeShivion,The Democratic Front for Peace and Equality,
IL-1-32-c,Balad,2002,2012,IL-1-32-c IL-4-11-c IL-5-15-c IL-6-15-c,"R1 --- prtclil --- Balad
R4 --- prtclail --- Balad
R5 --- prtclbil --- Balad
R6 --- prtclcil --- Balad",1663,ISR,Balad,Brit Le'umit Demokratit,National Democratic Assembly,
IL-1-33-c,Hatnua Harabit Hameauhedet,2002,2002,IL-1-33-c,R1 --- prtclil --- Hatnua Harabit Hameauhedet,1337,ISR,Raam,Reshima Aravit Me'uhedet,United Arab List,
IL-1-35-c,Other,2002,2020,IL-1-35-c IL-4-17-c IL-5-17-c IL-6-17-c IL-7-14-c IL-8-14-c IL-10-14-c,"R1 --- prtclil --- Other
R4 --- prtclail --- Other
R5 --- prtclbil --- other
R6 --- prtclcil --- Other
R7 --- prtcldil --- Other
R8 --- prtcldil --- Other
R10 --- prtcleil --- Other",2541,ISR,etc,other,other,7
IL-4-1-c,HaAvoda- the Israeli Labor Party,2008,2020,IL-4-1-c IL-5-1-c IL-6-1-c IL-10-3-c,"R4 --- prtclail --- HaAvoda- the Israeli Labor Party
R5 --- prtclbil --- Mifleget Ha' Avoda
R6 --- prtclcil --- Mifleget Ha' Avoda
R10 --- prtcleil --- Mifleget HaAvoda HaYisraelit (The Israeli Labor Party)",1436,ISR,Labor,Mifleget HaAvoda HaYisrelit,Israeli Labor Party,
IL-4-3-c,Kadima,2008,2012,IL-4-3-c IL-5-3-c IL-6-3-c,"R4 --- prtclail --- Kadima
R5 --- prtclbil --- Kadima
R6 --- prtclcil --- Kadima",484,ISR,Kadima,Kadima,Forward,
IL-4-8-c,Pensioners of Israel to the Knesset,2008,2012,IL-4-8-c IL-5-8-c IL-6-8-c,"R4 --- prtclail --- Pensioners of Israel to the Knesset
R5 --- prtclbil --- Gil- Gimlaey Israeli la' Knesset
R6 --- prtclcil --- Gil- Gimlaey Israeli la' Knesset",3121,ISR,Gil,Gimla'ey Yisrael LaKnesset,Pensioners of Israel,
IL-4-12-c,Ra'am- Ta'al,2008,2012,IL-4-12-c IL-5-16-c IL-6-16-c,"R4 --- prtclail --- Ra'am- Ta'al
R5 --- prtclbil --- Ra'am- Ta'al
R6 --- prtclcil --- Ra'am- Ta'al",3147,ISR,Raam — Taal,HaReshima HaAravit HaMe'uhedet — Tnu'a Aravit LeHithadshut,United Arab List — Arab Movement for Renewal,
IL-4-15-c,Ale Yarok,2008,2016,IL-4-15-c IL-5-12-c IL-6-12-c IL-7-13-c IL-8-13-c,"R4 --- prtclail --- Ale Yarok
R5 --- prtclbil --- Ale Yarok
R6 --- prtclcil --- Ale Yarok
R7 --- prtcldil --- Ale Yarok
R8 --- prtcldil --- Ale Yarok",3129,ISR,AlYa,Ale Yarok,Green Leaf,
IL-4-16-c,HaYerukim,2008,2012,IL-4-16-c IL-5-13-c IL-6-13-c,"R4 --- prtclail --- HaYerukim
R5 --- prtclbil --- HaYerukim
R6 --- prtclcil --- HaYerukim",3700,ISR,HY,HaYerukim,The Greens,
IL-5-6-c,The Jewish House,2010,2016,IL-5-6-c IL-6-6-c IL-7-6-c IL-8-6-c,"R5 --- prtclbil --- The Jewish House
R6 --- prtclcil --- The Jewish House
R7 --- prtcldil --- HaBayit HaYehudi
R8 --- prtcldil --- HaBayit HaYehudi",3677,ISR,HH,HaBayit HaYehudi,Jewish Home,
IL-5-11-c,HaTnu'a HaYeruqa,2010,2012,IL-5-11-c IL-6-11-c,"R5 --- prtclbil --- HaTnu'a HaYeruqa
R6 --- prtclcil --- HaTnu'a HaYeruqa",2740,ISR,1-perc,1 percent,1 percent,11
IL-6-20-c,Yesh Atid,2012,2020,IL-6-20-c IL-7-8-c IL-8-8-c IL-10-6-c,"R6 --- prtclcil --- Yesh Atid
R7 --- prtcldil --- Yesh Atid
R8 --- prtcldil --- Yesh Atid
R10 --- prtcleil --- Yesh Atid",3128,ISR,Yesh,Yesh Atid,There is a Future,
IL-6-21-c,Am Shalem,2012,2012,IL-6-21-c,R6 --- prtclcil --- Am Shalem,3125,ISR,AmSh,Am Shalem,Whole Nation,
IL-6-22-c,Hatnua,2012,2012,IL-6-22-c,R6 --- prtclcil --- Hatnua,3127,ISR,Hat,Hatnuah,The Movement,
IL-7-1-c,HaMahane HaTzioni,2014,2016,IL-7-1-c IL-8-1-c,"R7 --- prtcldil --- HaMahane HaTzioni
R8 --- prtcldil --- HaMahane HaTzioni",3955,ISR,ally,alliance,alliance,15
IL-7-9-c,Kulanu,2014,2016,IL-7-9-c IL-8-9-c,"R7 --- prtcldil --- Kulanu
R8 --- prtcldil --- Kulanu",3273,ISR,Kulanu,Kulanu,All of Us,
IL-7-10-c,Yachad,2014,2016,IL-7-10-c IL-8-10-c,"R7 --- prtcldil --- Yachad
R8 --- prtcldil --- Yachad",3274,ISR,Yachad,Yachad,Together,
IL-7-11-c,HaReshima HaMeshutefet,2014,2020,IL-7-11-c IL-8-11-c IL-10-12-c,"R7 --- prtcldil --- HaReshima HaMeshutefet
R8 --- prtcldil --- HaReshima HaMeshutefet
R10 --- prtcleil --- HaReshima HaMeshutefet",7912,ISR,JL,al-Qa'imah al-Mushtarakah,Joint List,
IL-7-12-c,HaReshima HaArvit,2014,2016,IL-7-12-c IL-8-12-c,"R7 --- prtcldil --- HaReshima HaArvit
R8 --- prtcldil --- HaReshima HaArvit",2740,ISR,1-perc,1 percent,1 percent,11
IL-10-2-c,Chachol- Lavan,2020,2020,IL-10-2-c,R10 --- prtcleil --- Chachol- Lavan,,ISR,,,,
IL-10-7-c,Tikva Hadasha,2020,2020,IL-10-7-c,R10 --- prtcleil --- Tikva Hadasha,,ISR,,,,
IL-10-8-c,Yamina,2020,2020,IL-10-8-c,R10 --- prtcleil --- Yamina,9095,ISR,Y,Yamina,Yamina,
IL-10-9-c,Ha'Zionut Ha'Datit,2020,2020,IL-10-9-c,R10 --- prtcleil --- Ha'Zionut Ha'Datit,,ISR,,,,
IL-10-13-c,Ra'am (led by Mansour Abbas),2020,2020,IL-10-13-c,R10 --- prtcleil --- Ra'am (led by Mansour Abbas),1337,ISR,Raam,Reshima Aravit Me'uhedet,United Arab List,
IS-2-1-c,Progressive Party,2004,2020,IS-2-1-c IS-6-2-c IS-8-2-c IS-9-2-c IS-10-5-c,"R2 --- prtclis --- Progressive Party
R6 --- prtclais --- Framsóknarflokkinn
R8 --- prtclbis --- Framsóknarflokknum
R9 --- prtclcis --- Framsóknarflokknum
R10 --- prtcldis --- Framsóknarflokkinn",964,ISL,F,Framsóknarflokkurinn,Progressive Party,
IS-2-2-c,Liberal Party,2004,2004,IS-2-2-c,R2 --- prtclis --- Liberal Party,1224,ISL,Ff,Frjálslyndi flokkurinn,Liberal Party,
IS-2-4-c,Social Democratic Alliance,2004,2020,IS-2-4-c IS-6-1-c IS-8-8-c IS-9-4-c IS-10-8-c,"R2 --- prtclis --- Social Democratic Alliance
R6 --- prtclais --- Samfylkinguna
R8 --- prtclbis --- Samfylkingunni
R9 --- prtclcis --- Samfylkingunni
R10 --- prtcldis --- Samfylkinguna",1396,ISL,Sam,Samfylkingin,Social Democratic Alliance,
IS-2-5-c,Independence Party,2004,2020,IS-2-5-c IS-6-3-c IS-8-3-c IS-9-1-c IS-10-9-c,"R2 --- prtclis --- Independence Party
R6 --- prtclais --- Sjálfstæðisflokkinn
R8 --- prtclbis --- Sjálfstæðisflokknum
R9 --- prtclcis --- Sjálfstæðisflokknum
R10 --- prtcldis --- Sjálfstæðisflokkinn",363,ISL,Sj,Sjálfstæðisflokkurinn,Independence Party,
IS-2-7-c,The Left Green Movement,2004,2020,IS-2-7-c IS-6-4-c IS-8-10-c IS-9-3-c IS-10-11-c,"R2 --- prtclis --- The Left Green Movement
R6 --- prtclais --- Vinstri hreyfinguna-Grænt framboð
R8 --- prtclbis --- Vinstri hreyfingunni - grænu framboði
R9 --- prtclcis --- Vinstri hreyfingunni - grænu framboði
R10 --- prtcldis --- Vinstri hreyfinguna - grænt framboð",457,ISL,Graen,Vinstrihreyfingin — grænt framboð,Left-Green Movement,
IS-2-10-c,Other parties,2004,2018,IS-2-10-c IS-6-11-c IS-8-14-c IS-9-20-c,"R2 --- prtclis --- Other parties
R6 --- prtclais --- Other
R8 --- prtclbis --- Öðrum, skrá hér
R9 --- prtclcis --- Other",1844,ISL,etc,other,other,7
IS-6-6-c,Borgarahreyfinguna,2012,2012,IS-6-6-c,R6 --- prtclais --- Borgarahreyfinguna,224,ISL,B,Borgarahreyfingin,Citizens' Movement,
IS-6-8-c,Bjartri framtíð,2012,2018,IS-6-8-c IS-8-1-c IS-9-5-c,"R6 --- prtclais --- Bjartri framtíð
R8 --- prtclbis --- Bjartri framtíð
R9 --- prtclcis --- Bjartri framtíð",2517,ISL,BF,Björt framtíð,Bright Future,
IS-6-9-c,Hreyfingunni,2012,2012,IS-6-9-c,R6 --- prtclais --- Hreyfingunni,2723,ISL,unknown,unknown,unknown,10
IS-6-10-c,Samstöðu,2012,2012,IS-6-10-c,R6 --- prtclais --- Samstöðu,2724,ISL,1-perc,1 percent,1 percent,11
IS-8-4-c,Flokki fólksins,2016,2020,IS-8-4-c IS-9-13-c IS-10-4-c,"R8 --- prtclbis --- Flokki fólksins
R9 --- prtclcis --- Flokki fólksins
R10 --- prtcldis --- Flokk fólksins",5852,ISL,FlF,Flokkur fólksins,People's Party,
IS-8-6-c,Flokki heimilanna,2016,2016,IS-8-6-c,R8 --- prtclbis --- Flokki heimilanna,2519,ISL,FH,Flokkur Heimilanna,Households Party,
IS-8-11-c,Pírötum,2016,2020,IS-8-11-c IS-9-6-c IS-10-7-c,"R8 --- prtclbis --- Pírötum
R9 --- prtclcis --- Pírötum
R10 --- prtcldis --- Pírata",2048,ISL,Pi,Pírata,Pirate Party of Iceland,
IS-8-12-c,Viðreisn,2016,2020,IS-8-12-c IS-9-7-c IS-10-10-c,"R8 --- prtclbis --- Viðreisn
R9 --- prtclcis --- Viðreisn
R10 --- prtcldis --- Viðreisn",5454,ISL,V,Viðreisn,Reform Party,
IS-9-8-c,Miðflokknum,2018,2020,IS-9-8-c IS-10-6-c,"R9 --- prtclcis --- Miðflokknum
R10 --- prtcldis --- Miðflokkinn",,ISL,,,,
IS-9-10-c,Alþýðufylkingunni,2018,2018,IS-9-10-c,R9 --- prtclcis --- Alþýðufylkingunni,,ISL,,,,
IS-9-11-c,Sósíalistaflokki Íslands,2018,2018,IS-9-11-c,R9 --- prtclcis --- Sósíalistaflokki Íslands,,ISL,,,,
IS-10-13-c,Sósíalistaflokkurinn,2020,2020,IS-10-13-c,R10 --- prtcldis --- Sósíalistaflokkurinn,9004,ISL,SFI,Sósíalistaflokkur Íslands,Icelandic Socialist Party,
IT-1-1-c,Democratici di Sinistra,2002,2002,IT-1-1-c,R1 --- prtclit --- Democratici di Sinistra,878,ITA,DS,Democratici di Sinistra,Democrats of the Left,
IT-1-2-c,La Margherita,2002,2002,IT-1-2-c,R1 --- prtclit --- La Margherita,279,ITA,DL — M,Democrazia è Libertà — La Margherita,Democracy is Freedom — The Daisy,
IT-1-3-c,Comunisti Italiani,2002,2002,IT-1-3-c,R1 --- prtclit --- Comunisti Italiani,1635,ITA,PdCI,Partito dei Comunisti Italiani,Party of Italian Communists,
IT-1-4-c,Verdi,2002,2002,IT-1-4-c,R1 --- prtclit --- Verdi,851,ITA,FdV,Federazione dei Verdi,Federation of the Greens,
IT-1-5-c,SDI,2002,2002,IT-1-5-c,R1 --- prtclit --- SDI,750,ITA,SDI,Socialisti Democratici Italiani,Italian Democrat Socialists,
IT-1-7-c,Rifondazione Comunis,2002,2002,IT-1-7-c,R1 --- prtclit --- Rifondazione Comunis,1404,ITA,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,
IT-1-8-c,Forza Italia,2002,2020,IT-1-8-c IT-9-8-c IT-10-4-c,"R1 --- prtclit --- Forza Italia
R9 --- prtcldit --- Forza Italia
R10 --- prtcleit --- Forza Italia",1626,ITA,FI,Forza Italia,Go Italy,
IT-1-9-c,Alleanza Nazionale,2002,2002,IT-1-9-c,R1 --- prtclit --- Alleanza Nazionale,813,ITA,AN,Alleanza Nazionale,National Alliance,
IT-1-10-c,CCD-CDU,2002,2002,IT-1-10-c,R1 --- prtclit --- CCD-CDU,962,ITA,CCD/CDU,Centro Cristiano Democratico  / Cristiani Democratici Uniti (Biancofiore),Christian Democratic Center / United Christian Democrats (White Flower),
IT-1-11-c,Lega Nord,2002,2020,IT-1-11-c IT-6-9-c IT-8-3-c IT-9-9-c IT-10-3-c,"R1 --- prtclit --- Lega Nord
R6 --- prtclbit --- Lega Nord
R8 --- prtclcit --- Lega Nord
R9 --- prtcldit --- Lega Nord
R10 --- prtcleit --- Lega",1221,ITA,LN,Lega Nord,North League,
IT-1-12-c,Nuovo PSI,2002,2002,IT-1-12-c,R1 --- prtclit --- Nuovo PSI,888,ITA,NPSI,Nuovo Partito Socialisti Italiani,New PSI,
IT-1-13-c,Lista di Pietro,2002,2002,IT-1-13-c,R1 --- prtclit --- Lista di Pietro,768,ITA,IdV,Lista di Pietro — Italia del Valori,List Di Pietro — Italy of Values,
IT-1-14-c,Democrazia Europea,2002,2002,IT-1-14-c,R1 --- prtclit --- Democrazia Europea,1327,ITA,DE,Democrazia Europea,European Democracy,
IT-1-15-c,Pannella-Bonino,2002,2002,IT-1-15-c,R1 --- prtclit --- Pannella-Bonino,2134,ITA,LB,Lista Bonino,Bonino List,
IT-1-16-c,Fiamma Tricolore,2002,2002,IT-1-16-c,R1 --- prtclit --- Fiamma Tricolore,1101,ITA,MSFT,Fiamma Tricolore,Fiamma Tricolore,
IT-1-17-c,Altro (SPECIFICARE),2002,2020,IT-1-17-c IT-6-14-c IT-8-9-c IT-9-14-c IT-10-31-c,"R1 --- prtclit --- Altro (SPECIFICARE)
R6 --- prtclbit --- Altro
R8 --- prtclcit --- Altro (scrivere)
R9 --- prtcldit --- Altro
R10 --- prtcleit --- Altro",1896,ITA,etc,other,other,7
IT-6-1-c,Partido Democratico (PD),2012,2020,IT-6-1-c IT-8-2-c IT-9-1-c IT-10-2-c,"R6 --- prtclbit --- Partido Democratico (PD)
R8 --- prtclcit --- Partido Democratico (PD)
R9 --- prtcldit --- Partido Democratico (PD)
R10 --- prtcleit --- Partido Democratico",802,ITA,PD,Partito Democratico,Democratic Party,
IT-6-2-c,Sinistra Ecologia e Libertà (SEL),2012,2016,IT-6-2-c IT-8-8-c,"R6 --- prtclbit --- Sinistra Ecologia e Libertà (SEL)
R8 --- prtclcit --- Sinistra italiana",1212,ITA,SI,Sinistra Italiana,Italian Left,
IT-6-3-c,Rivoluzione Civile (Ingroia),2012,2012,IT-6-3-c,R6 --- prtclbit --- Rivoluzione Civile (Ingroia),2277,ITA,RC,Rivoluzione Civile,Civil Revolution,
IT-6-4-c,Movimento 5 Stelle,2012,2020,IT-6-4-c IT-8-1-c IT-9-7-c IT-10-1-c,"R6 --- prtclbit --- Movimento 5 Stelle
R8 --- prtclcit --- Movimento 5 Stelle
R9 --- prtcldit --- Movimento 5 Stelle
R10 --- prtcleit --- Movimento 5 Stelle",2046,ITA,M5S,Movimento 5 Stelle,Five Star Movement,
IT-6-5-c,Scelta Civica (con Monti),2012,2012,IT-6-5-c,R6 --- prtclbit --- Scelta Civica (con Monti),2281,ITA,SC,Scelta Civica,Civic Choice,
IT-6-6-c,UDC,2012,2012,IT-6-6-c,R6 --- prtclbit --- UDC,201,ITA,UdC,Unione di Centro,Union of the Centre,
IT-6-8-c,Popolo delle Libertà (PDL),2012,2012,IT-6-8-c,R6 --- prtclbit --- Popolo delle Libertà (PDL),365,ITA,IPdL,Il Popolo della Libertà,The People of Freedom,
IT-6-10-c,Fratelli d'Italia,2012,2020,IT-6-10-c IT-8-5-c IT-9-10-c IT-10-5-c,"R6 --- prtclbit --- Fratelli d'Italia
R8 --- prtclcit --- Fratelli d'Italia - An
R9 --- prtcldit --- Fratelli d'Italia
R10 --- prtcleit --- Fratelli d'Italia con Giorgia Meloni",2280,ITA,FdI,Fratelli d'Italia,Brothers of Italy,
IT-6-11-c,Radicali Italiani (Amnistia giustizia e libertà),2012,2012,IT-6-11-c,R6 --- prtclbit --- Radicali Italiani (Amnistia giustizia e libertà),8248,ITA,RI,Radicali Italiani,Italian Radicals,
IT-6-12-c,FARE - Giannino,2012,2012,IT-6-12-c,R6 --- prtclbit --- FARE - Giannino,2279,ITA,FiD,Fermare il Declino,Stop the Decline,
IT-6-13-c,La destra,2012,2012,IT-6-13-c,R6 --- prtclbit --- La destra,2415,ITA,1-perc,1 percent,1 percent,11
IT-8-4-c,Forza Italia,2016,2016,IT-8-4-c,R8 --- prtclcit --- Forza Italia,8058,ITA,FI,Forza Italia (2013),Forward Italy (2013),
IT-8-6-c,Articolo 1 Mdp,2016,2016,IT-8-6-c,R8 --- prtclcit --- Articolo 1 Mdp,8361,ITA,Art.1,Articolo Uno,Article One,
IT-8-7-c,Alternativa popolare,2016,2016,IT-8-7-c,R8 --- prtclcit --- Alternativa popolare,9090,ITA,AP,Alternativa Popolare,Popular Alternative,
IT-9-2-c,#NAME?,2018,2020,IT-9-2-c IT-10-7-c,"R9 --- prtcldit --- #NAME?
R10 --- prtcleit --- #NAME?",6155,ITA,+E,Più Europa,More Europe,
IT-9-3-c,Italia Europa Insieme,2018,2018,IT-9-3-c,R9 --- prtcldit --- Italia Europa Insieme,7671,ITA,IEI,Insieme,Together,
IT-9-4-c,Civia Popolare Lorenzin,2018,2018,IT-9-4-c,R9 --- prtcldit --- Civia Popolare Lorenzin,7670,ITA,CP,Civica Popolare,Popular Civic List,
IT-9-5-c,SVP-PATT,2018,2020,IT-9-5-c IT-10-14-c,"R9 --- prtcldit --- SVP-PATT
R10 --- prtcleit --- SVP-PATT",1369,ITA,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,
IT-9-6-c,Liberi e Uguali,2018,2020,IT-9-6-c IT-10-6-c,"R9 --- prtcldit --- Liberi e Uguali
R10 --- prtcleit --- Liberi e Uguali (LEU)",8246,ITA,LeU,Liberi e Uguali,Free and Equal,
IT-9-12-c,Potere al popolo,2018,2020,IT-9-12-c IT-10-9-c,"R9 --- prtcldit --- Potere al popolo
R10 --- prtcleit --- Potere al popolo",8247,ITA,PaP,Potere al Popolo,Power to the People,
IT-9-13-c,Casapound Italia,2018,2018,IT-9-13-c,R9 --- prtcldit --- Casapound Italia,8244,ITA,CPI,CasaPound Italia,CasaPound Italy,
IT-10-8-c,Noi con l'Italia - UDC,2020,2020,IT-10-8-c,R10 --- prtcleit --- Noi con l'Italia - UDC,,ITA,,,,
IT-10-33-c,Italia Viva,2020,2020,IT-10-33-c,R10 --- prtcleit --- Italia Viva,8641,ITA,IV,Italia Viva,Italy Alive,
IT-10-34-c,Unione Valdotaine,2020,2020,IT-10-34-c,R10 --- prtcleit --- Unione Valdotaine,,ITA,,,,
IT-10-35-c,Partito Comunista,2020,2020,IT-10-35-c,R10 --- prtcleit --- Partito Comunista,,ITA,,,,
