"id_partyfacts","cntry","round","year","country","label","prtvt_count","prtcl_count","prtmb_count","iso3","first","last","label_names","ess_party","ess_party_md5","name_short","name_is_english","name_english","name"
63,"SK",2,2004,"Slovakia","KDH Christian Democratic Movement ",71,54,5,"SVK",2004,2012,"Christian Democratic Movement (KDH) --- KDH Christian Democratic Movement ","sk kdh christian democratic movement ","eb33919def373d9a137687444caa6871","KDH",TRUE,"KDH Christian Democratic Movement ",
64,"LT",4,2008,"Lithuania","Lithuanian Social Democratic Party (LSDP)",-2,-2,-2,"LTU",2008,2012,"Lithuanian Social Democratic Party (LSDP)","lt lithuanian social democratic party (lsdp)","7cf8c5b5b1b99994415c61e1452292d9","LSDP",TRUE,"Lithuanian Social Democratic Party (LSDP)",
66,"PL",3,2006,"Poland","Ruch Patriotyczny",0,0,0,"POL",2006,2006,"Ruch Patriotyczny","pl ruch patriotyczny","7a8bd5cb03424b860dc5a0023b371547",,FALSE,,"Ruch Patriotyczny"
70,"PL",2,2004,"Poland","Zjednoczenie Chrzescijansko-Narodowe",-1,1,0,"POL",2002,2004,"Zjednoczenie Chrzescijansko-Narodowe --- Zjednoczenie Chrzescijansko-Narodowe-ZChN","pl zjednoczenie chrzescijansko-narodowe","fd3355e1571493402129c5543d70f3cd",,FALSE,,"Zjednoczenie Chrzescijansko-Narodowe"
72,"HR",4,2008,"Croatia","Hrvatska seljacka stranka (HSS)",41,20,11,"HRV",2008,2010,"Hrvatska seljacka stranka (HSS)","hr hrvatska seljacka stranka (hss)","75338f4c3f6555f2070cab6e5bb89a9a","HSS",FALSE,,"Hrvatska seljacka stranka (HSS)"
73,"BE",4,2008,"Belgium","Open VLD + Vivant",158,-1,-1,"BEL",2008,2008,"Open VLD + Vivant","be open vld + vivant","c2dae4e02140e7294f2055b130537f3a","VLD",TRUE,"Open VLD + Vivant",
74,"LT",6,2012,"Lithuania","Political Party 'The Way of Courage' (DK)",22,10,,"LTU",2012,2012,"Political Party 'The Way of Courage' (DK)","lt political party 'the way of courage' (dk)","e49b95925246d76164d495f9db18f38d","DK",TRUE,"Political Party 'The Way of Courage' (DK)",
76,"BE",1,2002,"Belgium","VIVANT",1,2,0,"BEL",2002,2008,"Vivant --- VIVANT","be vivant","390ad7854fb5fd316d709285b1ad851a","VIVANT",FALSE,,"VIVANT"
77,"IS",6,2012,"Iceland","Lýđrćđishreyfinguna",0,0,,"ISL",2012,2012,"Lýđrćđishreyfinguna","is lýđrćđishreyfinguna","65750e34a5e558768a2f0497cd138b72",,FALSE,,"Lýđrćđishreyfinguna"
81,"ES",1,2002,"Spain","Coalición Canaria (CC)",7,5,2,"ESP",2002,2012,"Coalición Canaria - Nueva Canarias --- Coalición Canaria (CC) --- Coalición Canaria-Partido Nacionalista Canario (CC-PNC)","es coalición canaria (cc)","53d3ce5aa66824b91c938e06b7004e44","CC",FALSE,,"Coalición Canaria (CC)"
86,"DE",1,2002,"Germany","PDS",124,107,13,"DEU",2002,2004,"Party of Democratic Socialism (PDS) --- PDS","de pds","fbe5762aff36ec9a93e76743cbc04f09","PDS",FALSE,,"PDS"
93,"HU",3,2006,"Hungary","SOMOGYÉRT (SOMOGYÉRT Szövetség)",-1,0,0,"HUN",2006,2006,"SOMOGYÉRT (SOMOGYÉRT Szövetség)","hu somogyért (somogyért szövetség)","97f71bd40c88ca3674e77f9b6dd0da68","SOMOGY",FALSE,,"SOMOGYÉRT (SOMOGYÉRT Szövetség)"
95,"GR",5,2010,"Greece","The Anticapitalist Left Cooperation for the Overthrow (ANTARSYA)",2,-1,-1,"GRC",2010,2010,"The Anticapitalist Left Cooperation for the Overthrow (ANTARSYA)","gr the anticapitalist left cooperation for the overthrow (antarsya)","6498b0720dac0269a26e2c03ab358247","ANTARSYA",TRUE,"The Anticapitalist Left Cooperation for the Overthrow (ANTARSYA)",
96,"SI",1,2002,"Slovenia","Slovene National Party (SNS)",23,29,1,"SVN",2002,2012,"Slovene National Party - SNS --- Slovene National Party (SNS)","si slovene national party (sns)","245c90ba58352bc7ffe4da980ce3fca7","SNS",TRUE,"Slovene National Party (SNS)",
98,"SI",6,2012,"Slovenia","Civic List - DL",31,13,,"SVN",2012,2012,"Civic List - DL","si civic list - dl","e814e48d25140b6355fc28e012f339be","DL",TRUE,"Civic List - DL",
101,"NO",1,2002,"Norway","Progress Party (FrP)",249,248,18,"NOR",2002,2012,"Progress Party (FrP) --- Progress Party (FRP)","no progress party (frp)","d375db9437cb8329752b176763a724cd",,TRUE,"Progress Party (FrP)",
102,"LT",4,2008,"Lithuania","Labour Party (DP)",-2,-2,-2,"LTU",2008,2012,"Labour Party (DP) --- Labourist Party (LP) --- The Coalition ""Labour party + youth"" --- The Coalition Labour Party + Youth","lt labour party (dp)","d23c10cfa78d90cf49bd556804290feb","DP",TRUE,"Labour Party (DP)",
105,"LT",4,2008,"Lithuania","Party of Civic Democracy (PDP)",-2,-2,-2,"LTU",2008,2010,"Party of Civic Democracy (PDP)","lt party of civic democracy (pdp)","d1ce9cfc6616d1950e36344a9ca0c80b","PDP",TRUE,"Party of Civic Democracy (PDP)",
110,"EE",5,2010,"Estonia","Eestimaa Rahvaliit",58,15,8,"EST",2004,2012,"Eesti Konservatiivne Rahvaerakond (endine Rahvaliit) --- Eestimaa Rahvaliit --- Estonian People's Union --- The People's Union of Estonia","ee eestimaa rahvaliit","393f8979b934eba1aaf2940976af9380",,FALSE,,"Eestimaa Rahvaliit"
111,"PL",1,2002,"Poland","Sojusz Lewicy Demokratycznej/Unia Pracy",505,-1,-1,"POL",2002,2004,"Sojusz Lewicy Demokratycznej/Unia Pracy","pl sojusz lewicy demokratycznej/unia pracy","f170b2a69a7c7357f72fff75c2d8eacb",,FALSE,,"Sojusz Lewicy Demokratycznej/Unia Pracy"
120,"RO",4,2008,"Romania","PSD",-1,284,31,"ROU",2006,2008,"PSD --- Social Democratic Party","ro psd","b5e5a0178281d3b488be852809e2692c","PSD",FALSE,,"PSD"
126,"FR",4,2008,"France","Divers gauche",12,-1,-1,"FRA",2008,2010,"Divers gauche","fr divers gauche","c85a3d4061eb6ef83e6e2d5cfa2a8c1e",,FALSE,,"Divers gauche"
128,"BE",1,2002,"Belgium","PRL-FDF",89,108,12,"BEL",2002,2002,"PRL-FDF","be prl-fdf","ace7ee8e2c9f228ff1caa0f27290b15a","PRL",FALSE,,"PRL-FDF"
132,"PL",2,2004,"Poland","Centrolewica Rzeczypospolitej Polskiej",-1,0,0,"POL",2004,2004,"Centrolewica Rzeczypospolitej Polskiej","pl centrolewica rzeczypospolitej polskiej","c265f6a6520ee03e03deb08580559032",,FALSE,,"Centrolewica Rzeczypospolitej Polskiej"
139,"ES",1,2002,"Spain","Convergčncia i Unió (CiU)",55,38,2,"ESP",2002,2012,"Convergčncia i Unió (CiU)","es convergčncia i unió (ciu)","cf449017501efe89f024542e190e7e3c",,FALSE,,"Convergčncia i Unió (CiU)"
159,"TR",2,2004,"Turkey","GP-Genc Parti",16,7,2,"TUR",2004,2004,"GP-Genc Parti","tr gp-genc parti","edf9fb0c9926560ee8051fa3584e6af9","GP",FALSE,,"GP-Genc Parti"
168,"LT",4,2008,"Lithuania","Union of Russians of Lithuania (LRS)",-2,-2,-2,"LTU",2008,2010,"Union of Russians of Lithuania (LRS)","lt union of russians of lithuania (lrs)","d1260b7fda34ab769a854ef466d56d76","LRS",TRUE,"Union of Russians of Lithuania (LRS)",
176,"LV",3,2006,"Latvia","For Human Rights in a United Latvia",-2,-2,-2,"LVA",2006,2008,"For Human Rights in a United Latvia","lv for human rights in a united latvia","7c7018a7767568a24f37fc1d04798361",,TRUE,"For Human Rights in a United Latvia",
177,"CZ",4,2008,"Czech Republic","CSSD",375,284,9,"CZE",2002,2012,"CSSD --- CSSD Cz.Social Democratic P.","cz cssd","d9c80585719b0923aa481e8657876f4a","CSSD",FALSE,,"CSSD"
186,"LU",1,2002,"Luxembourg","Parti Socialiste Ouvrier Luxembourgeois (PSOL)",158,164,33,"LUX",2002,2004,"Parti Socialiste Ouvrier Luxembourgeois (PSOL)","lu parti socialiste ouvrier luxembourgeois (psol)","9b4dbe31869cd7647c8e228feb69cc75","PSOL",FALSE,,"Parti Socialiste Ouvrier Luxembourgeois (PSOL)"
190,"AL",6,2012,"Albania","Partia Demokratike e Shqipërisë (PD)",374,273,,"ALB",2012,2012,"Partia Demokratike e Shqipërisë (PD)","al partia demokratike e shqipërisë (pd)","cdc4fea73b958ce8c3862ab98aa95895","PD",FALSE,,"Partia Demokratike e Shqipërisë (PD)"
199,"SE",5,2010,"Sweden","Centern",81,55,18,"SWE",2002,2012,"Centern --- Centre party --- Centre Party","se centern","5fa53c4ce33f8ca102b453c721d61098",,FALSE,,"Centern"
201,"IT",6,2012,"Italy","UDC",9,5,,"ITA",2012,2012,"UDC","it udc","9b3115c03dba219ed355855c4d7b77bf","UDC",FALSE,,"UDC"
211,"DE",1,2002,"Germany","CDU/CSU",752,486,36,"DEU",2002,2012,"CDU/CSU --- CDU\CSU --- Christian Democratic Union (CDU/CSU)","de cdu/csu","2ef84a84af04997569551287381ce46c","CDU",FALSE,,"CDU/CSU"
212,"DK",4,2008,"Denmark","Ny Alliance - New alliance",36,5,3,"DNK",2008,2012,"Liberal Alliance - Liberal Alliance --- Ny Alliance - New alliance","dk ny alliance - new alliance","fe348fcb55c49eb2473141260533606f",,TRUE,"Ny Alliance - New alliance",
213,"FR",1,2002,"France","UDF (Union pour la Démocratie Française)",52,60,3,"FRA",2002,2006,"UDF (Union pour la démocratie française) --- UDF (Union pour la Démocratie Française)","fr udf (union pour la démocratie française)","a2ea60b884d2e8ef938a6940eb27319f","UDF",TRUE,"UDF (Union pour la Démocratie Française)",
214,"HR",4,2008,"Croatia","Hrvatsko socijalno-liberalna stranka (HSLS)",16,6,2,"HRV",2008,2010,"Hrvatsko socijalno-liberalna stranka (HSLS)","hr hrvatsko socijalno-liberalna stranka (hsls)","2e7e0da9c5ae77eda62b47d6af6de437","HSLS",FALSE,,"Hrvatsko socijalno-liberalna stranka (HSLS)"
215,"RO",4,2008,"Romania","Alianta PSD-PC",449,-1,-1,"ROU",2006,2008,"Alianta PSD-PC --- Alliance National Liberal Party and Democratic Party --- Alliance National Liberal Party and Democratic Party (DA)","ro alianta psd-pc","c2bdba674307d7f474692a18c2bfe1a3","PSD",FALSE,,"Alianta PSD-PC"
217,"SK",2,2004,"Slovakia","ANO New Citizen's Alliance ",63,33,3,"SVK",2004,2004,"ANO New Citizen's Alliance ","sk ano new citizen's alliance ","408f468450896732e46f84bb88bcf835","ANO",TRUE,"ANO New Citizen's Alliance ",
223,"CZ",5,2010,"Czech Republic","TOP09",198,104,1,"CZE",2010,2012,"TOP09","cz top09","4f97f990d9bd069c7fb493ec3c11efcd","TOP",FALSE,,"TOP09"
224,"IS",6,2012,"Iceland","Borgarahreyfinguna",20,1,,"ISL",2012,2012,"Borgarahreyfinguna","is borgarahreyfinguna","02bd66f3f7688a8b800d3770c9449fec",,FALSE,,"Borgarahreyfinguna"
235,"IL",1,2002,"Israel","Israel byteno",23,27,2,"ISR",2002,2012,"Israel Beiteinu --- Israel byteno --- Yisrael Beiteinu","il israel byteno","4180f360666670bcdbf2ef99e727efed",,TRUE,"Israel byteno",
237,"LT",5,2010,"Lithuania","Party Order and Justice (TT)",67,46,9,"LTU",2008,2012,"Party ""Order and Justice"" (TT) --- Party Order and Justice (TT)","lt party order and justice (tt)","4bf1eec440c0fbf20405a6b1f97924b1","TT",TRUE,"Party Order and Justice (TT)",
242,"IE",5,2010,"Ireland","People Before Profit",3,1,0,"IRL",2010,2012,"People Before Profit","ie people before profit","06d85ef9f0346de99ccb79ea1f633444",,TRUE,"People Before Profit",
247,"ES",1,2002,"Spain","Izquierda Unida (IU)",49,45,6,"ESP",2002,2012,"Izquierda Unida (IU) --- Izquierda Unida (IU)-(ICV en Cataluńa)","es izquierda unida (iu)","76cac3bc582f13516b92c82c31296d0f","IU",FALSE,,"Izquierda Unida (IU)"
249,"FI",1,2002,"Finland","Liberals, (The liberal party of Finland)",1,4,0,"FIN",2002,2010,"Liberals, (The liberal party of Finland)","fi liberals, (the liberal party of finland)","d09569a3b6c385dcd43223276a4a14f4",,TRUE,"Liberals, (The liberal party of Finland)",
253,"HR",4,2008,"Croatia","Hrvatska stranka prava (HSP)",25,14,4,"HRV",2008,2010,"Hrvatska stranka prava (HSP)","hr hrvatska stranka prava (hsp)","7ad61d92418d37dbf5d59cd5fa3d38f7","HSP",FALSE,,"Hrvatska stranka prava (HSP)"
258,"SK",5,2010,"Slovakia","Most-Híd",72,45,1,"SVK",2010,2012,"Most-Híd","sk most-híd","2bb41be3abf5c52bc3288544dce9a07f",,TRUE,"Most-Híd",
263,"BG",3,2006,"Bulgaria","BNS",13,-1,-1,"BGR",2006,2010,"Balgarski Natsionalen Saiuz – ND --- BNS --- Koalitziia BNS","bg bns","ed0f98f49ff6efef43f5838d14c57be6","BNS",FALSE,,"BNS"
265,"BG",5,2010,"Bulgaria","PP Lider",9,-1,-1,"BGR",2010,2010,"PP Lider","bg pp lider","9888a24251823c692228279a72102dd5","PP",FALSE,,"PP Lider"
271,"LU",1,2002,"Luxembourg","La Gauche",10,15,3,"LUX",2002,2004,"La Gauche","lu la gauche","991049bcd09a4e3c01c82c500f729df1",,FALSE,,"La Gauche"
272,"BG",4,2008,"Bulgaria","RZS",-1,9,0,"BGR",2008,2012,"PP Red, zakonnost i spravedlivost (RZS) --- Red, zakonnost i spravedlivost (RZS) --- RZS","bg rzs","b3fce0d08ccd81014da1ae81ad99c846","RZS",FALSE,,"RZS"
279,"IT",1,2002,"Italy","La Margherita",76,43,3,"ITA",2002,2004,"La Margherita","it la margherita","ffe23f678857eef354ac92acd7fd8a02",,FALSE,,"La Margherita"
280,"IT",6,2012,"Italy","La destra",3,5,,"ITA",2012,2012,"La destra","it la destra","9b7f9557f9d9b9fb27c435d5eda8c9d3",,FALSE,,"La destra"
283,"PL",5,2010,"Poland","Real Politics Union",-1,5,0,"POL",2002,2010,"Real Politics Union --- Unia Polityki Realnej --- Unia Polityki Realnej-UPR","pl real politics union","afbaaf5734585ab10b4971824992c41e",,TRUE,"Real Politics Union",
284,"PT",5,2010,"Portugal","Coligaçăo Democrática Unitária (CDU)",54,61,8,"PRT",2006,2012,"Coligaçăo Democrática Unitária (CDU) --- PCP-PEV - Partido Comunista Portuguęs - Partido Ecologista os Verdes","pt coligaçăo democrática unitária (cdu)","169ccd8a79fa0e5daf160649e56d2f3a","CDU",FALSE,,"Coligaçăo Democrática Unitária (CDU)"
291,"RO",4,2008,"Romania","Other: FDGR",1,-1,-1,"ROU",2008,2008,"Other: FDGR","ro other: fdgr","9d1604c7ccf9894a8d5a64840b36a724","FDGR",TRUE,"Other: FDGR",
296,"RO",4,2008,"Romania","PNG-CD",15,15,3,"ROU",2006,2008,"New Generation Party --- PNG-CD","ro png-cd","47cbdde069855010c3036d09f2950e2d","PNG",FALSE,,"PNG-CD"
298,"NL",4,2008,"Netherlands","PVV (List Wilders)",35,50,0,"NLD",2004,2012,"Group Geert Wilders --- PVV (List Wilders)","nl pvv (list wilders)","f54412b509a925d182b94dcadcb57a6b","PVV",TRUE,"PVV (List Wilders)",
300,"LU",1,2002,"Luxembourg","Parti Démocrate (PD)",89,83,25,"LUX",2002,2004,"Parti Démocrate (PD)","lu parti démocrate (pd)","89e604b71f19af9f48c799226e94df42","PD",FALSE,,"Parti Démocrate (PD)"
301,"GR",4,2008,"Greece","Coalition of the Radical Left - SYRIZA",84,75,4,"GRC",2008,2010,"Coalition of the Radical Left - SYRIZA --- The Coalition of the Radical Left (SYRIZA)","gr coalition of the radical left - syriza","5c1bdfaab1a1aac8c5b52a4d33cd9c49","SYRIZA",TRUE,"Coalition of the Radical Left - SYRIZA",
306,"TR",4,2008,"Turkey","Adalet Kalkinma Partisi (AKP)",758,522,44,"TUR",2004,2008,"Adalet Kalkinma Partisi (AKP) --- AKP-Adalet ve Kalkinma Partisi","tr adalet kalkinma partisi (akp)","7ba5e19820272b62085d5eff18439bc2","AKP",FALSE,,"Adalet Kalkinma Partisi (AKP)"
308,"CH",4,2008,"Switzerland","Swiss people party",207,236,26,"CHE",2002,2012,"Swiss people party --- Swiss People's Party --- Swiss People’s Party","ch swiss people party","2dad38778307044f78adb43bc3047239",,TRUE,"Swiss people party",
310,"PT",2,2004,"Portugal","PCP- Partido Comunista Portuguęs ",-1,69,-1,"PRT",2002,2004,"PCP- Partido Comunista Portuguęs  --- PCP/PEV - Partido Comunista Portuguęs  Partido Ecolo","pt pcp- partido comunista portuguęs ","7ff4da630e3247d8e41976a3d258b9b0","PCP",FALSE,,"PCP- Partido Comunista Portuguęs "
311,"SK",2,2004,"Slovakia","SMER",148,149,1,"SVK",2004,2012,"SMER --- SMER-Social Democracy","sk smer","0b7207fa3fbcd6ed6290ddb1ace54e4b","SMER",FALSE,,"SMER"
313,"CZ",1,2002,"Czech Republic","Coalition (Christian Dem.&Freedom Union)",130,-1,-1,"CZE",2002,2004,"Coalition (Christian Dem.&Freedom Union)","cz coalition (christian dem.&freedom union)","1f166776da824f7a54ffd830b1f207b2",,TRUE,"Coalition (Christian Dem.&Freedom Union)",
315,"LT",4,2008,"Lithuania","Homeland Union - Lithuanian Christian Democrats (TS-LKD)",-2,-2,-2,"LTU",2008,2012,"Homeland Union - Lithuanian Christian Democrats (TS-LKD)","lt homeland union - lithuanian christian democrats (ts-lkd)","38ae9e7da7992697dad443c1a59c80ab","TS",TRUE,"Homeland Union - Lithuanian Christian Democrats (TS-LKD)",
321,"CY",3,2006,"Cyprus","United Democrats",6,1,0,"CYP",2006,2010,"United Democrats --- United Democrats (EDI)","cy united democrats","a48103e72c52905c38caa2e56825ce2b",,TRUE,"United Democrats",
328,"PL",6,2012,"Poland","United Poland",-1,3,,"POL",2012,2012,"United Poland","pl united poland","28b867e6f2e520f8776482927286c51b",,TRUE,"United Poland",
329,"DK",1,2002,"Denmark","Socialistisk Folkeparti",100,102,7,"DNK",2002,2012,"SF Socialistisk Folkeparti - Socialist People's Party --- SF- Socialistisk Folkeparti - the Socialist People's Party --- SF- Socialistisk Folkeparti - the Socialist People's Party  --- Socialistisk Folkeparti","dk socialistisk folkeparti","241d4e2338a65efcf556265ccae400f2",,FALSE,,"Socialistisk Folkeparti"
340,"SK",2,2004,"Slovakia","KSS Communist Party of Slovakia ",36,26,3,"SVK",2004,2004,"KSS Communist Party of Slovakia ","sk kss communist party of slovakia ","363f23267e964bc09f19bc2d2f5ef1b5","KSS",TRUE,"KSS Communist Party of Slovakia ",
347,"LT",4,2008,"Lithuania","National Resurrection Party (TPP)",-2,-2,-2,"LTU",2008,2010,"National Resurrection Party (TPP)","lt national resurrection party (tpp)","7f33cf87b2d44f8aa47e9a2a822f56e8","TPP",TRUE,"National Resurrection Party (TPP)",
349,"SK",2,2004,"Slovakia","SMK Party of Hungarian Coalition ",63,41,1,"SVK",2004,2008,"Party of Hungarian Coalition (SMK) --- SMK Party of Hungarian Coalition ","sk smk party of hungarian coalition ","449bfc4df83fb2dbb2401da267d658f5","SMK",TRUE,"SMK Party of Hungarian Coalition ",
351,"TR",2,2004,"Turkey","DYP-Dogru Yol Partisi",65,36,10,"TUR",2004,2004,"DYP-Dogru Yol Partisi","tr dyp-dogru yol partisi","53461a370e8bc28707f4c9d652195707","DYP",FALSE,,"DYP-Dogru Yol Partisi"
360,"CH",1,2002,"Switzerland","Radicals",141,187,54,"CHE",2002,2010,"Radicals","ch radicals","142274609d7494977b4b437733e00f95",,FALSE,,"Radicals"
363,"FI",5,2010,"Finland","Independence Party",1,0,0,"FIN",2010,2012,"Independence Party","fi independence party","dc0fa0c5a38c78acbaf60edd60110688",,TRUE,"Independence Party",
364,"FR",1,2002,"France","MPF (Mouvement pour la France)",8,4,0,"FRA",2002,2012,"MPF (Mouvement pour la France)","fr mpf (mouvement pour la france)","6fd209b1dcba22d41234e864ed800036","MPF",TRUE,"MPF (Mouvement pour la France)",
365,"IT",6,2012,"Italy","Popolo delle Libertŕ (PDL)",87,65,,"ITA",2012,2012,"Popolo delle Libertŕ (PDL)","it popolo delle libertŕ (pdl)","59c11311bd63a7c32202acbb41598786","PDL",FALSE,,"Popolo delle Libertŕ (PDL)"
374,"BG",3,2006,"Bulgaria","NDSV",63,28,0,"BGR",2006,2012,"Natzionalno Dvijenie Simeon II --- NDSV","bg ndsv","b56b3b4406416653acd701a508ab6079","NDSV",FALSE,,"NDSV"
377,"LT",6,2012,"Lithuania","Nationalist Union (TS)",-1,1,,"LTU",2012,2012,"Nationalist Union (TS)","lt nationalist union (ts)","f4e6d1b9d7353d71d87d752bdb5d0b69","TS",TRUE,"Nationalist Union (TS)",
378,"GR",4,2008,"Greece","Greens",40,19,0,"GRC",2008,2010,"Greens --- The Ecologist Greens (OP)","gr greens","d2bfcf8d0dffa4319211a2bcecc52843",,FALSE,,"Greens"
379,"DK",1,2002,"Denmark","Socialdemokratiet",393,342,30,"DNK",2002,2012,"Socialdemokraterne - the Danish social democtrats --- Socialdemokratiet","dk socialdemokratiet","961b70ef2e2bd558b4074d5cc9d30cfd",,FALSE,,"Socialdemokratiet"
383,"DE",1,2002,"Germany","SPD",878,382,36,"DEU",2002,2012,"Social Democratic Party (SPD) --- SPD","de spd","bae5375626e876fe36d16e7bd2e35235","SPD",FALSE,,"SPD"
391,"PL",1,2002,"Poland","Krajowa Partia Emerytow i Rencistow",-1,3,1,"POL",2002,2010,"Krajowa Partia Emerytow i Rencistow --- National Party of Retirees and Pensioners","pl krajowa partia emerytow i rencistow","9e4dabb4b9e946a919ba4a52b74b1f7a",,FALSE,,"Krajowa Partia Emerytow i Rencistow"
401,"ES",6,2012,"Spain","Geroa Bai",0,5,,"ESP",2012,2012,"Geroa Bai","es geroa bai","cc6512c149688ba57618872235d7881a",,FALSE,,"Geroa Bai"
409,"SE",5,2010,"Sweden","Sverigedemokraterna",42,27,2,"SWE",2010,2012,"Sverigedemokraterna","se sverigedemokraterna","0f33b1e5b5696cbaa85f45ccc214ff64",,FALSE,,"Sverigedemokraterna"
427,"GB",3,2006,"United Kingdom","Women's Coalition",0,0,0,"GBR",2002,2012,"Women's Coalition --- Women's Coalition (nir) --- Womens Coalition (nir)","gb women's coalition","33033f984846db0af8d1bad3c2a3bc73",,TRUE,"Women's Coalition",
433,"BE",1,2002,"Belgium","FRONT NATIONAL",6,3,0,"BEL",2002,2012,"Front National --- FRONT NATIONAL","be front national","b9b91f78151f27f159de8448fbe7970d","FRONT",TRUE,"FRONT NATIONAL",
441,"ES",4,2008,"Spain","Partido Popular",451,304,7,"ESP",2002,2012,"Partido Popular --- Partido Popular - PP (con UPN en Navarra) --- Partido Popular (PP)","es partido popular","32953095dd5fc614b32fe8aa09dce5da",,TRUE,"Partido Popular",
444,"CH",1,2002,"Switzerland","Liberal Party",34,36,11,"CHE",2002,2010,"Liberal party --- Liberal Party","ch liberal party","5b24dc528e398ff830a74885d3b42a41",,TRUE,"Liberal Party",
448,"NO",1,2002,"Norway","Labour Party (A)",378,313,58,"NOR",2002,2012,"Labour Party (A)","no labour party (a)","cdae30a0054afc4df3dada8b82f5e90c",,TRUE,"Labour Party (A)",
455,"IL",4,2008,"Israel","Shas",129,80,3,"ISR",2002,2012,"Shas --- Shase","il shas","cd49d7ea351679ee8a36c742288dc4ae",,FALSE,,"Shas"
456,"SE",1,2002,"Sweden","Green party",65,74,5,"SWE",2002,2012,"Green party --- Green Party --- Miljöpartiet de gröna","se green party","8654e88d5d8c73269bbb60fa21f2d326",,TRUE,"Green party",
457,"IS",2,2004,"Iceland","The Left Green Movement",46,47,6,"ISL",2004,2012,"The Left Green Movement --- Vinstri hreyfinguna-Grćnt frambođ","is the left green movement","ba7a253fb1a4691dc8f2dae85efb5d7f",,TRUE,"The Left Green Movement",
461,"LV",4,2008,"Latvia","Latvia's First party/Latvia's Way",59,14,2,"LVA",2006,2008,"Latvia's First party/Latvia's Way --- Latvia’s First party/ Latvia’s Way","lv latvia's first party/latvia's way","6f5ff0fef5e15acc889c43d35213a16a",,TRUE,"Latvia's First party/Latvia's Way",
463,"AT",1,2002,"Austria","FPÖ",76,59,8,"AUT",2002,2008,"FPÖ","at fpö","9adc3b062633945bc2167b16bfcf4688","FP",FALSE,,"FPÖ"
466,"CZ",4,2008,"Czech Republic","ODS",329,265,17,"CZE",2002,2012,"ODS --- ODS Civic Democratic P.","cz ods","33573d0ea771d405729931414cc67647","ODS",FALSE,,"ODS"
467,"SI",1,2002,"Slovenia","Democratic Party of Pensioners of Slovenia (DESUS)",25,27,8,"SVN",2002,2012,"Democratic Party of Pensioners of Slovenia - DESUS --- Democratic Party of Pensioners of Slovenia (DESUS)","si democratic party of pensioners of slovenia (desus)","0e6eae939e5d4404e2e628d26a3b3860","DESUS",TRUE,"Democratic Party of Pensioners of Slovenia (DESUS)",
469,"HU",6,2012,"Hungary","DK (Demokratikus Koalíció)",-1,7,,"HUN",2012,2012,"DK (Demokratikus Koalíció)","hu dk (demokratikus koalíció)","46c23db5017cc816a3cf9b3479db467c","DK",FALSE,,"DK (Demokratikus Koalíció)"
472,"SI",3,2006,"Slovenia","Slovenian Democratic Party- SDS",249,142,24,"SVN",2002,2012,"Slovenian Democratic Party - SDS --- Slovenian Democratic Party- SDS --- Social Democratic Party of Slovenia (SDS)","si slovenian democratic party- sds","3497b0ef9f16475781972e224606c72b","SDS",TRUE,"Slovenian Democratic Party- SDS",
474,"SI",4,2008,"Slovenia","ZARES - New Politics",59,51,1,"SVN",2008,2012,"ZARES - New Politics","si zares - new politics","3136d6e9f6eb8df4ab257fe36a5c2f9e","ZARES",TRUE,"ZARES - New Politics",
479,"FI",6,2012,"Finland","Green League",166,161,,"FIN",2002,2012,"Green League --- The Green League","fi green league","9824dfb8dd7e6baefd6def6df1248e1b",,TRUE,"Green League",
481,"RO",4,2008,"Romania","PNL",165,130,25,"ROU",2006,2008,"National Liberal Party --- PNL","ro pnl","64856e4c10c125e9067dbd277b74d7a3","PNL",FALSE,,"PNL"
482,"BG",3,2006,"Bulgaria","SDS",62,42,3,"BGR",2006,2012,"KP Sayuz na desnite sili --- Sayuz na demokratichnite sili (SDS) --- SDS","bg sds","918308c131b525493297b05fbebb7a77","SDS",FALSE,,"SDS"
484,"IL",4,2008,"Israel","Kadima",334,128,20,"ISR",2008,2012,"Kadima","il kadima","4f8bd90cff400b022448510bbf5f1610",,FALSE,,"Kadima"
487,"SE",1,2002,"Sweden","Social democrats",611,560,58,"SWE",2002,2012,"Social democrats --- Social Democrats --- Socialdemokraterna","se social democrats","feb73607cc941cf7142f8baad48f5cd4",,TRUE,"Social democrats",
490,"BE",2,2004,"Belgium","Spirit",-1,12,1,"BEL",2004,2008,"Spirit --- Vlaams - Progressieven (Spirit)","be spirit","31d29b67e4801bbd2da5fad7fd08e526",,TRUE,"Spirit",
491,"EE",3,2006,"Estonia","Res Publica",97,28,2,"EST",2004,2006,"Party Res Publica --- Res Publica","ee res publica","be51d01e849e45ba48d3f1474b6859c0",,FALSE,,"Res Publica"
495,"FI",1,2002,"Finland","The National Coalition Party",237,176,14,"FIN",2002,2012,"The National Coalition Party","fi the national coalition party","9bebec4c734b1c46898c9229952fde00",,TRUE,"The National Coalition Party",
496,"FR",5,2010,"France","MoDem (Mouvement Démocrate)",-1,42,0,"FRA",2008,2012,"MoDem (Mouvement Démocrate) --- MODEM (Mouvement Démocrate) --- UDF-MoDem (Mouvement Democrate)","fr modem (mouvement démocrate)","46c58a5ae64b6a97648a994b8cebc71b",,TRUE,"MoDem (Mouvement Démocrate)",
